Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dark-blue-suede-denim-cut,Dark Blue Suede Denim-Cut,"Fuse classic denim style with luxurious suede texture in the Dark Blue Suede Denim-Cut Jacket. This refined piece combines casual charm with sophisticated craftsmanship, making it a versatile addition to your wardrobe. Features include: A soft suede finish in a deep blue tone, offering a unique and elevated take on a denim-inspired design. A structured silhouette with a button-front closure, providing a tailored fit. Chest flap pockets and side pockets, blending functionality with style. Signature stitching details that enhance the jacket's character and durability. A timeless collar design, ensuring an effortlessly stylish appearance. Whether dressed up or down, this jacket brings a touch of understated elegance to any look. Perfect for both casual outings and smart-casual events, it redefines everyday wear.",Joe's Venture,,Coats & Jackets,,FALSE,Title,Default Title,,,,,,,,,deny,manual,0.00,,TRUE,TRUE,,,,,FALSE,Dark Blue Suede Denim-Cut,"Fuse classic denim style with luxurious suede texture in the Dark Blue Suede Denim-Cut Jacket. This refined piece combines casual charm with sophisticated craftsmanship, making it a versatile addition to your wardrobe. Features include: A soft suede finish in a deep blue tone, offering a unique and elevated take on a d",,,,,new,,,,,,draft
diwan-coaster,Mug coaster,Indulge in the luxury of our handcrafted mug coasters made of premium leather. Keep your tabletops and surfaces safe while adding a touch of elegance to your home decor. Protect your mugs and elevate your coffee experience with our sophisticated coasters.,Joe's Venture,,Apparel & Accessories,,FALSE,Option 1,Coffee Brown,,,,,,0,shopify,,deny,manual,220.00,,TRUE,TRUE,,,,,FALSE,Mug coaster,Indulge in the luxury of our handcrafted mug coasters made of premium leather. Keep your tabletops and surfaces safe while adding a touch of elegance to your home decor. Protect your mugs and elevate your coffee experience with our sophisticated coasters.,,,,,new,,,,,,draft
eclipse-pebbled-boot-cleaner,Eclipse Pebbled Leather Boot Cleaner,"Introducing the ultimate boot cleaning tool - the Eclipse Pebbled leather glove. Designed with a felt interior, this glove will give your boots a warm friction that will effectively remove dirt and grime. Say goodbye to dull and dirty boots and hello to elegant and polished ones. Elevate your style with the Eclipse Pebbled Boot Cleaner.",Joe's Venture,,Apparel & Accessories,,FALSE,Option 1,Pebbled Black,,,,,JV-CR-JB-BC1-BK-0,0,shopify,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,Eclipse Pebbled Leather Boot Cleaner,"Introducing the ultimate boot cleaning tool - the Eclipse Pebbled leather glove. Designed with a felt interior, this glove will give your boots a warm friction that will effectively remove dirt and grime. Say goodbye to dull and dirty boots and hello to elegant and polished ones. Elevate your style with the Eclipse Peb",,,,,new,,,,,,draft
eclipse-pebbled-business-duffle-carryon,Eclipse Pebbled Leather Business Duffle Carry-On,"Embrace the luxury of travel with our Eclipse Pebbled Business Duffle Carryon. Crafted with exquisite pebbled leather, this sophisticated bag is designed for the discerning traveler. From its spacious interior to its durable construction, it offers both style and practicality. Make a statement wherever you go.",Joe's Venture,,Duffel Bags,,FALSE,Option 1,Pebbled Black,,,,,JV-B-JB-DB1-BK-0,0,shopify,,deny,manual,5200.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-business-duffle-carryon-01-880eec8d36.png,1,Eclipse Pebbled Leather Business Duffle Carry-On,FALSE,Eclipse Pebbled Leather Business Duffle Carry-On,"Embrace the luxury of travel with our Eclipse Pebbled Business Duffle Carryon. Crafted with exquisite pebbled leather, this sophisticated bag is designed for the discerning traveler. From its spacious interior to its durable construction, it offers both style and practicality. Make a statement wherever you go.",,,,,new,,,,,,draft
eclipse-pebbled-business-duffle-carryon,,,,,,,,,,,,,,,,,,,,,,,,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-business-duffle-carryon-02-ce1791b675.png,2,Eclipse Pebbled Leather Business Duffle Carry-On,,,,,,,,,,,,,,
eclipse-pebbled-college-backpack,Eclipse Pebbled College Backpack,"Experience luxury and functionality with our Eclipse Pebbled College Backpack. Crafted with a sleek pebbled design and a convenient outer pocket, this backpack is perfect for the on-the-go student. Elevate your style and stay organized with our premium backpack.",Joe's Venture,,Backpacks,,FALSE,Option 1,Pebbled Black,,,,,JV-B-JB-BP1-BK-0,0,shopify,,deny,manual,5200.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-college-backpack-01-59cddc5918.png,1,Eclipse Pebbled College Backpack,FALSE,Eclipse Pebbled College Backpack,"Experience luxury and functionality with our Eclipse Pebbled College Backpack. Crafted with a sleek pebbled design and a convenient outer pocket, this backpack is perfect for the on-the-go student. Elevate your style and stay organized with our premium backpack.",,,,,new,,,,,,draft
eclipse-pebbled-college-backpack,,,,,,,,,,,,,,,,,,,,,,,,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-college-backpack-02-0634c2aba9.png,2,Eclipse Pebbled College Backpack,,,,,,,,,,,,,,
eclipse-pebbled-fanny-pack,Eclipse Pebbled Leather Fanny Pack,"Indulge in effortless style with our Eclipse Pebbled Fanny Pack, featuring two front spacious zipped pockets, and one in the back. Perfect for keeping your essentials organized while on-the-go. This luxurious fanny pack is both elegant and functional, making it a must-have accessory for any fashion-forward individual.",Joe's Venture,,Fanny Packs,,FALSE,Option 1,Pebbled Black,,,,,JV-B-JB-FP1-BK-0,0,shopify,,deny,manual,2800.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-fanny-pack-01-b61581b751.png,1,Eclipse Pebbled Leather Fanny Pack,FALSE,Eclipse Pebbled Leather Fanny Pack,"Indulge in effortless style with our Eclipse Pebbled Fanny Pack, featuring two front spacious zipped pockets, and one in the back. Perfect for keeping your essentials organized while on-the-go. This luxurious fanny pack is both elegant and functional, making it a must-have accessory for any fashion-forward individual.",,,,,new,,,,,,draft
eclipse-pebbled-fanny-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-fanny-pack-02-431c30169e.png,2,Eclipse Pebbled Leather Fanny Pack,,,,,,,,,,,,,,
eclipse-pebbled-large-box-bag,Eclipse Pebbled Leather Large Box 30L Bag,"Indulge in luxury with our Eclipse Pebbled Large Box Bag. Designed with a laptop slot and back safety pocket, it's both stylish and functional. The large compartment and detachable inner pouch provide ample space for all your essentials. Elevate your everyday look with this elegant and exclusive bag.",Joe's Venture,,Handbags,,FALSE,Option 1,Pebbled Black,,,,,JV-B-JB-BB1-BK-0,0,shopify,,deny,manual,5200.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-large-box-bag-01-58f1e2a3dc.png,1,Eclipse Pebbled Leather Large Box 30L Bag,FALSE,Eclipse Pebbled Leather Large Box 30L Bag,"Indulge in luxury with our Eclipse Pebbled Large Box Bag. Designed with a laptop slot and back safety pocket, it's both stylish and functional. The large compartment and detachable inner pouch provide ample space for all your essentials. Elevate your everyday look with this elegant and exclusive bag.",,,,,new,,,,,,draft
eclipse-pebbled-large-box-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-large-box-bag-02-e302238944.png,2,Eclipse Pebbled Leather Large Box 30L Bag,,,,,,,,,,,,,,
eclipse-pebbled-toiletry-bag,Eclipse Pebbled Toiletry Bag,"Indulge in luxury and sophistication with the Eclipse Pebbled Toiletry Bag. Crafted from premium pebbled leather, this sleek bag features two zipper slots and an inner compartment for all your toiletry essentials. Add a touch of art and fashion to your travel accessories with this must-have bag.",Joe's Venture,,Cosmetic & Toiletry Bags,,FALSE,Option 1,Pebbled Black,,,,,JV-A-JB-TOB1-BK-0,0,shopify,,deny,manual,2200.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-toiletry-bag-01-eca08504f0.png,1,Eclipse Pebbled Toiletry Bag,FALSE,Eclipse Pebbled Toiletry Bag,"Indulge in luxury and sophistication with the Eclipse Pebbled Toiletry Bag. Crafted from premium pebbled leather, this sleek bag features two zipper slots and an inner compartment for all your toiletry essentials. Add a touch of art and fashion to your travel accessories with this must-have bag.",,,,,new,,,,,,draft
eclipse-pebbled-toiletry-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/eclipse-pebbled-toiletry-bag-02-473af46f49.png,2,Eclipse Pebbled Toiletry Bag,,,,,,,,,,,,,,
eclipse-pebbled-zipped-laptop-sleeve,Eclipse Pebbled Leather Zipped Laptop Sleeve,"Indulge in luxury and elegance with our Eclipse Pebbled Zipped Laptop Sleeve. Crafted with a sleek pebbled texture and a convenient zipper closure, this sleeve is both functional and stylish. Keep your laptop safe and protected while making a statement with this exclusive accessory.",Joe's Venture,,Backpacks,,FALSE,Option 1,Pebbled Black,,,,,JV-A-JB-MS1-BK-0,0,shopify,,deny,manual,2200.00,,TRUE,TRUE,,,,,FALSE,Eclipse Pebbled Leather Zipped Laptop Sleeve,"Indulge in luxury and elegance with our Eclipse Pebbled Zipped Laptop Sleeve. Crafted with a sleek pebbled texture and a convenient zipper closure, this sleeve is both functional and stylish. Keep your laptop safe and protected while making a statement with this exclusive accessory.",,,,,new,,,,,,draft
elastic-set,Traveler's Notebook Elastic Bands Set,Optimize your Traveler's Notebook with our Elastic Set. This versatile set includes assorted elastic threads to securely hold your notebooks and accessories in place. Perfect for organizing multiple inserts and keeping everything secure. A must-have for any notebook collection.,Joe's Venture,,Binding Supplies,,FALSE,Title,Default Title,,,,,,,,,deny,manual,100.00,,TRUE,TRUE,,,,,FALSE,Traveler's Notebook Elastic Bands Set,Optimize your Traveler's Notebook with our Elastic Set. This versatile set includes assorted elastic threads to securely hold your notebooks and accessories in place. Perfect for organizing multiple inserts and keeping everything secure. A must-have for any notebook collection.,,,,,new,,,,,,draft
fly-swatter,Fly Swatter,"Introducing our uniquely crafted fly swatter, where traditional craftsmanship meets modern functionality in a harmonious blend of leather and wood. Handcrafted with meticulous attention to detail, each swatter is a testament to the artistry of our skilled artisans. The handle of this fly swatter is expertly carved from fine wood, ensuring a comfortable grip and optimal control during use. Its smooth finish adds a touch of elegance while providing durability for long-lasting performance. Attached to the wooden handle is a flexible and sturdy leather swatter, designed to effectively eliminate pesky insects with ease. The supple leather material ensures swift and precise swats, making it the perfect tool for keeping your space insect-free. Not just a practical tool, our leather and wood fly swatter is also a statement piece that adds a touch of rustic charm to any home decor. Whether displayed in your kitchen, porch, or garden shed, it serves as both a functional tool and a conversation starter. Elevate your insect control game with our handmade leather and wood fly swatter—a timeless accessory that embodies the perfect fusion of craftsmanship and utility.",Joe's Venture,,,,FALSE,Option 1,Coffee Brown,,,,,ACC FLYS CB,0,shopify,,deny,manual,850.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/fly-swatter-01-6c6efff476.jpg,1,Fly Swatter,FALSE,Fly Swatter,"Introducing our uniquely crafted fly swatter, where traditional craftsmanship meets modern functionality in a harmonious blend of leather and wood. Handcrafted with meticulous attention to detail, each swatter is a testament to the artistry of our skilled artisans. The handle of this fly swatter is expertly carved from",,,,,new,,,,,,draft
fly-swatter,Fly Swatter,"Introducing our uniquely crafted fly swatter, where traditional craftsmanship meets modern functionality in a harmonious blend of leather and wood. Handcrafted with meticulous attention to detail, each swatter is a testament to the artistry of our skilled artisans. The handle of this fly swatter is expertly carved from fine wood, ensuring a comfortable grip and optimal control during use. Its smooth finish adds a touch of elegance while providing durability for long-lasting performance. Attached to the wooden handle is a flexible and sturdy leather swatter, designed to effectively eliminate pesky insects with ease. The supple leather material ensures swift and precise swats, making it the perfect tool for keeping your space insect-free. Not just a practical tool, our leather and wood fly swatter is also a statement piece that adds a touch of rustic charm to any home decor. Whether displayed in your kitchen, porch, or garden shed, it serves as both a functional tool and a conversation starter. Elevate your insect control game with our handmade leather and wood fly swatter—a timeless accessory that embodies the perfect fusion of craftsmanship and utility.",Joe's Venture,,,,FALSE,Option 1,Buck Brown,,,,,ACC FLYS BB,0,shopify,,deny,manual,850.00,,TRUE,TRUE,,,,,FALSE,Fly Swatter,"Introducing our uniquely crafted fly swatter, where traditional craftsmanship meets modern functionality in a harmonious blend of leather and wood. Handcrafted with meticulous attention to detail, each swatter is a testament to the artistry of our skilled artisans. The handle of this fly swatter is expertly carved from",,,,,new,,,,,,draft
